id,name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist
1479,All The Things She Said,t.A.T.u.,4bJygwUKrRgq1stlNXcgMg,,https://i.scdn.co/image/ab67616d0000b2733b27e1cd8a6bc6804c2e5fd2,0.603,0.834,-5.766,0.0417,0.0411,0.00609,0.105,0.376,0.110877667,0.5975,0.808833333,0.090739933,0.137983333,0.042783333,0.449166667
1480,The Ocean (feat. Shy Martin),Mike Perry,2CPqh63wRVscbceKcPxwvv,https://p.scdn.co/mp3-preview/1a30aea828638d6c2ca6051a6c2965bca66b383c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737f401862bfe87b552a75308d,0.632,0.575,-6.478,0.029,0.0225,1.81E-06,0.104,0.188,0.0225,0.632,0.575,1.81E-06,0.104,0.029,0.188
1481,Gravity,John Mayer,3SktMqZmo3M9zbB7oKMIF7,https://p.scdn.co/mp3-preview/c0c76e643625fbad2c3b21b1407a2964fb14ee47?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737af5fdc5ef048a68db62b85f,0.764,0.326,-9.883,0.0342,0.731,0.0013,0.24,0.237,0.385685957,0.5866,0.535845957,0.041373221,0.278304681,0.038072766,0.4726
1482,Run the World (Girls),Beyonce,1uXbwHHfgsXcUKfSZw5ZJ0,https://p.scdn.co/mp3-preview/c5e90d8d93467fc4aeda29c2cbefaa494081232a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ff5429125128b43572dbdccd,0.733,0.899,-4.237,0.143,0.00496,4.72E-05,0.372,0.76,0.201047075,0.580650943,0.596632075,0.009554293,0.209908019,0.156194811,0.460196698
1483,The Motto,Drake,4Kz4RdRCceaA9VgTqBhBfa,,https://i.scdn.co/image/ab67616d0000b273c7ea04a9b455e3f68ef82550,0.766,0.442,-8.558,0.356,0.000107,6.12E-05,0.111,0.39,0.908675676,0.424243243,0.306054054,0.000270235,0.244551351,0.111381081,0.435297297
1484,Love You For A Long Time,Maggie Rogers,6QTPacyXkZWG9FMwq6L1hJ,,https://i.scdn.co/image/ab67616d0000b2739e6e788c086495c0c0effce9,0.707,0.67,-6.137,0.0323,0.164,0.00283,0.109,0.822,0.323555556,0.651777778,0.538555556,0.00189388,0.111555556,0.0813,0.370277778
1485,Bacc Seat (feat. Ty Dolla $ign),Roddy Ricch,6In6SkveIw26thdYRhHTVX,https://p.scdn.co/mp3-preview/618e569c2ae90af994378184032af193202b5dbe?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,0.783,0.524,-6.828,0.115,0.0404,0,0.087,0.153,0.184208906,0.784984375,0.627953125,1.35E-05,0.167565625,0.22968125,0.44465625
1486,223's (feat. 9lokknine),YNW Melly,4sjiIpEv617LDXaidKioOI,https://p.scdn.co/mp3-preview/3b3cbec1fa7d67c39c0fe5f274e438c4f1cc35b5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e17488262818129ccb96879d,0.932,0.547,-7.787,0.333,0.0388,0,0.0924,0.695,0.209084211,0.735473684,0.560842105,0.000417742,0.1318,0.133386842,0.447236842
1487,Could've Been (feat. Bryson Tiller),H.E.R.,6oEVnWKgPqIEPc53OYDNqG,https://p.scdn.co/mp3-preview/2bf699b69458c77fde78ccecbf929c6a813df0c1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732066a381ebbbb1f8312764e7,0.455,0.352,-11.733,0.25,0.654,3.72E-06,0.249,0.407,0.423231429,0.540485714,0.4372,9.39E-05,0.139805714,0.107745714,0.328714286
1488,Immortal,21 Savage,4IO8X9W69dIQe0EC5ALXhq,https://p.scdn.co/mp3-preview/6d350a77831705b2d3c35ce5c8e18c48678b6081?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273555d4944782c87c10ed07eec,0.741,0.87,-3.494,0.503,0.00813,0,0.114,0.663,0.123776734,0.791886076,0.551607595,0.015091409,0.178807595,0.284291139,0.332216456
1489,Finer Things,Polo G,7oBW80497A8axagr4aC9U6,https://p.scdn.co/mp3-preview/082e7e8f31fd1e4c478e77ba60a1ff3f4c87939b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ae8b07ecdcf7aadefe00264f,0.506,0.45,-12.565,0.364,0.0683,0.000225,0.103,0.131,0.131391579,0.758017544,0.548561404,7.89E-06,0.110333333,0.371736842,0.420964912
1490,Pluto Projector,Rex Orange County,4EWBhKf1fOFnyMtUzACXEc,https://p.scdn.co/mp3-preview/522ea4f320db56286f9212366bb76f22117ad7f0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273733e6d7818eef87d20df86b5,0.551,0.219,-11.196,0.0285,0.707,0.000691,0.118,0.191,0.579004082,0.581673469,0.437253061,0.00069848,0.160530612,0.068728571,0.307877551
1491,Kiss Me,Ed Sheeran,0Tel1fmuCxEFV6wBLXsEdk,https://p.scdn.co/mp3-preview/bef6270b11317ea8d6b3f6a6c4e40597db2b7131?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ed139c2e0e3681cc2d35e256,0.589,0.227,-16.67,0.0498,0.64,0.00469,0.0248,0.182,0.422231006,0.660441558,0.503588312,0.000238144,0.176191558,0.077593506,0.508474026
1492,Make Believe,Juice WRLD,6eiztdXRkooWsBt2xToMWI,,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4,0.465,0.84,-4.35,0.0722,0.125,0,0.138,0.672,0.182277287,0.682272727,0.619776224,0.001967662,0.225991608,0.170968531,0.449958042
1493,Habit,Still Woozy,4BsLwvaJOTOHDNg7xMpvrL,,https://i.scdn.co/image/ab67616d0000b27388a4a43acf0d1901da9d2975,0.767,0.392,-11.996,0.0945,0.154,0.000398,0.108,0.48,0.414166667,0.664388889,0.507444444,0.004248222,0.183166667,0.107022222,0.629555556
1494,Let's Do It Again,J Boog,4TBtGrMgUYH7D5Tf5HLvyz,https://p.scdn.co/mp3-preview/7ac151940591c8608fb000ff691d8431a232e448?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734bacbc30e17cc26d32e7f138,0.631,0.696,-5.631,0.211,0.578,0,0.0784,0.927,0.307062963,0.775259259,0.568962963,5.26E-05,0.085337037,0.1326,0.801296296
1495,6 Kiss,Trippie Redd,7tgjDlQsMR8RvkdlNCJA58,,https://i.scdn.co/image/ab67616d0000b273cd81b9f0393348b6537c9d92,0.687,0.449,-10.061,0.154,0.109,0,0.282,0.229,0.246773018,0.705205357,0.605321429,0.006867194,0.159920536,0.094245536,0.406748214
1496,Give Me Love,Ed Sheeran,0SuG9kyzGRpDqrCWtgD6Lq,https://p.scdn.co/mp3-preview/b0e38982098a56852a392bcd3d3bbb22813aa03d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ed139c2e0e3681cc2d35e256,0.526,0.328,-9.864,0.0461,0.694,0,0.112,0.11,0.422231006,0.660441558,0.503588312,0.000238144,0.176191558,0.077593506,0.508474026
1497,Springsteen,Eric Church,05ZACkzW8YbRq3eFgIfSNB,,https://i.scdn.co/image/ab67616d0000b273c1bc36faa8afff2b5273490b,0.692,0.809,-5.935,0.0255,0.1,9.77E-05,0.185,0.927,0.193643837,0.591390244,0.673456911,0.005059664,0.181405691,0.039795122,0.627739837
1498,Hold On,Lil Tjay,5qDsijQM75KTdv3RtSPx91,https://p.scdn.co/mp3-preview/ec7b1a73be29a97d1e0598a30390587d38af237a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d2fe0b3a495888636cbed083,0.691,0.602,-6.807,0.209,0.123,0,0.0637,0.685,0.218324407,0.706440678,0.622389831,3.10E-06,0.157042373,0.215064407,0.448464407
1499,sex money feelings die - slowed version,Lykke Li,0dkvbYmXYEPK7gGMdytmfI,https://p.scdn.co/mp3-preview/99eec4c526fea8f2e857e8038bad215c2a4d33d4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734e520169fed8748fcb8317ad,0.797,0.44,-6.587,0.0594,0.471,1.57E-06,0.0849,0.436,0.429364706,0.654117647,0.539411765,0.007009999,0.177817647,0.045447059,0.488705882
1500,Day 'N' Nite (nightmare),Kid Cudi,5FEXPoPnzueFJQCPRIrC3c,,https://i.scdn.co/image/ab67616d0000b273aab2c3c3f1f3207137d915c9,0.871,0.44,-6.25,0.0761,0.499,4.15E-06,0.114,0.799,0.315367059,0.665080882,0.670007353,0.102056917,0.231913971,0.096005147,0.498055882
1501,Hate It Or Love It,The Game,2wGSgTmgSF3xjRrHkTc25R,,https://i.scdn.co/image/ab67616d0000b273b1d860ab1ba847e778b2796d,0.802,0.785,-4.781,0.207,0.14,0,0.123,0.435,0.139025949,0.664949153,0.723237288,5.33E-05,0.221825424,0.265232203,0.512049153
1502,2nd Hand,$uicideBoy$,4yORBk6ZyYsJpnJchyZevc,,https://i.scdn.co/image/ab67616d0000b27326b8faa3db746c31501f358f,0.935,0.429,-6.697,0.118,0.0308,0,0.102,0.0769,0.128122623,0.765245902,0.641704918,0.038454471,0.201195082,0.155917213,0.296095902
1503,DARE,Gorillaz,4Hff1IjRbLGeLgFgxvHflk,https://p.scdn.co/mp3-preview/6ea35c0521ab0de6cddba222138e578039410b5e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,0.76,0.891,-5.852,0.0372,0.0226,0.0868,0.298,0.966,0.147936269,0.662756757,0.683855856,0.241152419,0.212394595,0.09426036,0.617535135
1504,How We Do,The Game,4PmMVdIFpJTB9WQbmILf4p,,https://i.scdn.co/image/ab67616d0000b273b1d860ab1ba847e778b2796d,0.862,0.648,-7.401,0.251,0.0455,0,0.0332,0.637,0.139025949,0.664949153,0.723237288,5.33E-05,0.221825424,0.265232203,0.512049153
1505,Atrevete-Te-Te,Calle 13,1q8NdCAQ9QUjpYiqzdd3mv,https://p.scdn.co/mp3-preview/ea8d52eda23961ed663ebf99a90015c8d84ebf18?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bf3d37f1fd6a7e2cb5fd1487,0.829,0.878,-5.951,0.101,0.0959,0,0.776,0.883,0.353261111,0.677833333,0.758777778,1.02E-05,0.392144444,0.193683333,0.802055556
1506,When I Look At You,Miley Cyrus,7ywzEdEuVG1lsjsRCGJfLy,,https://i.scdn.co/image/ab67616d0000b273d6c3ad6a2a27471e1d5e8103,0.459,0.545,-4.874,0.0282,0.142,0,0.105,0.194,0.094380329,0.568616438,0.735849315,8.24E-05,0.170552055,0.063982192,0.447863014
1507,Rosyln,Bon Iver,4k7x3QKrc3h3U0Viqk0uop,https://p.scdn.co/mp3-preview/f06c81d71ac4cfd9a96c34c1e8190cf3334bec11?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738cdc3315bbb5331eddf6a21d,0.329,0.277,-13.111,0.0302,0.971,0.024,0.0971,0.121,0.803128696,0.461318841,0.312133333,0.251052744,0.16596087,0.06524058,0.230226087
1508,Chosen 1,Polo G,40QrLHWdsxyXLAdjJG4Rxs,https://p.scdn.co/mp3-preview/cdc58f4dbd558d56af0b9ccb30e523ce6fb0daad?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ae8b07ecdcf7aadefe00264f,0.77,0.576,-11.845,0.339,0.138,0,0.08,0.364,0.131391579,0.758017544,0.548561404,7.89E-06,0.110333333,0.371736842,0.420964912
1509,Best I Ever Had,Drake,3QLjDkgLh9AOEHlhQtDuhs,,https://i.scdn.co/image/ab67616d0000b27354ef13c30a024a7f1ba79efd,0.395,0.922,-2.176,0.375,0.19,0,0.134,0.558,0.908675676,0.424243243,0.306054054,0.000270235,0.244551351,0.111381081,0.435297297
1510,Hot Shower,Chance the Rapper,00ko9WaS4jOX1kEk3gvHjf,https://p.scdn.co/mp3-preview/f4941c6a2280ea76234df29709397b7d9e626e4f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a2a8b029b103df0e90724ad5,0.899,0.509,-8.04,0.387,0.00157,0,0.0573,0.599,0.289780778,0.653888889,0.563977778,0.001710423,0.179988889,0.251156667,0.521822222
1511,Bossa No Se (feat. Jean Carter),Cuco,3kEsMLO3qUUwiXeCndsMIb,,https://i.scdn.co/image/ab67616d0000b27365d444a19f72771cba82cb00,0.825,0.678,-5.401,0.0461,0.519,0,0.115,0.43,0.489804762,0.562333333,0.650047619,0.170239467,0.141190476,0.060657143,0.449304762
1512,Bad Bad Bad (feat. Lil Baby),Young Thug,1GeNui6m825V8jP4uKiIaH,https://p.scdn.co/mp3-preview/909f15e56869916ec4a0b8bc846c6282fab32a44?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736fcd1b6e205d0d19d9efa0cc,0.974,0.596,-8.888,0.184,0.0976,0,0.151,0.892,0.128869754,0.800675676,0.587425676,1.34E-05,0.165513514,0.205200676,0.446972973
1513,Flaws And Sins,Juice WRLD,2BSbCCbaSCzkOEZa6N5901,,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4,0.709,0.662,-4.55,0.0766,0.00966,0,0.108,0.439,0.182277287,0.682272727,0.619776224,0.001967662,0.225991608,0.170968531,0.449958042
1514,A Thousand Bad Times,Post Malone,2J0NXdHr6MYvKDSxB7k3V2,,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,0.632,0.732,-3.498,0.092,0.105,1.15E-05,0.111,0.317,0.319397317,0.631585366,0.607841463,0.015336056,0.142212195,0.0846,0.378792683
1515,Hurts So Good,Astrid S,46ydq5g3k17iLJs3qMDvO6,,https://i.scdn.co/image/ab67616d0000b27331e760ae51990e7d9a32593a,0.675,0.609,-5.027,0.0586,0.084,0,0.0957,0.378,0.097866667,0.591666667,0.729666667,0.0012824,0.103633333,0.072133333,0.388666667
1516,Midnight City,M83,1eyzqe2QqGZUmfcPZtrIyt,https://p.scdn.co/mp3-preview/2620971cb1ef9fda9aa2d3a5ce3a74dc9be73dd2?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27389c5c957f376e8c87ed23dcc,0.526,0.712,-6.525,0.0356,0.0161,0,0.179,0.32,0.032564144,0.36548,0.62928,0.159378072,0.23652,0.040024,0.189772
1517,Bloom - Bonus Track,The Paper Kites,41yIvlFgvGwxq8qTqAR7eG,https://p.scdn.co/mp3-preview/4eff0d595f64fc2f8afa7cfe7b891c35f5f979b8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273fdf99e518793e96169b36948,0.592,0.416,-9.794,0.0246,0.882,0.000586,0.112,0.417,0.734166667,0.534166667,0.391833333,0.020015167,0.1445,0.037566667,0.401333333
1518,Stay With Me,CHANYEOL,1POlsQls16ppLPVmr4FGLt,https://p.scdn.co/mp3-preview/4406ce7b01a21ee29020a260f112ea379b63b51c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e637c7a5b78c855d55c608c2,0.314,0.526,-4.686,0.0484,0.428,0,0.126,0.195,0.428,0.314,0.526,0,0.126,0.0484,0.195
1519,Walk,Pantera,7fcfNW0XxTWlwVlftzfDOR,https://p.scdn.co/mp3-preview/14e66cb261d6027f14d31e7d247b2281b9e79e71?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273347c0a40c1e3f0c890a6d9d6,0.43,0.704,-8.008,0.0804,0.000155,0.00221,0.0933,0.703,0.024014137,0.366698113,0.870509434,0.176179311,0.208890566,0.088554717,0.365315094
